timestamp,sensor_id,value,unit
2025-05-21T15:20:38.294006,T1,-18.96108518716884,°C
2025-05-21T15:20:38.294995,H1,5.792255580086936,%
2025-05-21T15:20:38.295676,P1,1016.3814493718029,hPa
2025-05-21T15:20:40.296766,T1,-3.200132718934068,°C
2025-05-21T15:20:40.297355,H1,99.57731125388825,%
2025-05-21T15:20:40.297811,P1,1001.7748299467307,hPa
2025-05-21T15:20:42.298623,T1,-1.1773975417991274,°C
2025-05-21T15:20:42.299224,H1,1.0294168500739942,%
2025-05-21T15:20:42.299713,P1,991.0721977420619,hPa
2025-05-21T15:20:44.300873,T1,37.17605708268149,°C
2025-05-21T15:20:44.301543,H1,48.1409683979012,%
2025-05-21T15:20:44.302052,P1,994.2209461238893,hPa
2025-05-21T15:20:46.303204,T1,-11.408614196950808,°C
2025-05-21T15:20:46.303815,H1,55.43639337508173,%
2025-05-21T15:20:46.304587,P1,1047.6088638274375,hPa
2025-05-21T15:20:48.305579,T1,45.04396599012193,°C
2025-05-21T15:20:48.306253,H1,68.30212994775734,%
2025-05-21T15:20:48.306776,P1,997.9824039767259,hPa
2025-05-21T15:20:50.308044,T1,-0.3042053672789109,°C
2025-05-21T15:20:50.308798,H1,54.57728131515843,%
2025-05-21T15:20:50.309313,P1,1044.352730942587,hPa
2025-05-21T15:20:52.310094,T1,29.232681581966233,°C
2025-05-21T15:20:52.311635,H1,48.39790354495198,%
2025-05-21T15:20:52.313170,P1,1012.6776116350136,hPa
2025-05-21T15:20:54.314862,T1,15.760847592601188,°C
2025-05-21T15:20:54.315712,H1,70.27273361527864,%
2025-05-21T15:20:54.316217,P1,1025.076618269597,hPa
2025-05-21T15:29:21.600881,T1,-8.11826228425457,°C
2025-05-21T15:29:21.601955,H1,94.52898411305503,%
2025-05-21T15:29:21.602626,P1,962.5804535925233,hPa
2025-05-21T15:29:23.604339,T1,-8.521373083607548,°C
2025-05-21T15:29:23.605169,H1,6.8174034041317055,%
2025-05-21T15:29:23.605601,P1,972.1671197439653,hPa
2025-05-21T15:29:25.606411,T1,47.02088447273739,°C
2025-05-21T15:29:25.607062,H1,37.95965363247523,%
2025-05-21T15:29:25.607459,P1,981.7099621360363,hPa
2025-05-21T15:29:43.716891,T1,4.137512120444974,°C
2025-05-21T15:29:43.717343,H1,57.389278250432476,%
2025-05-21T15:29:43.717565,P1,978.6117921040637,hPa
2025-05-21T15:29:45.717777,T1,18.982045744365855,°C
2025-05-21T15:29:45.718475,H1,73.71492729967642,%
2025-05-21T15:29:45.718934,P1,1020.7162957488102,hPa
2025-05-21T15:29:47.719963,T1,-19.48199037805094,°C
2025-05-21T15:29:47.720598,H1,61.03190976371451,%
2025-05-21T15:29:47.721136,P1,1035.022845920198,hPa
2025-05-21T15:29:49.722224,T1,2.869980688092717,°C
2025-05-21T15:29:49.722505,H1,87.55481747838154,%
2025-05-21T15:29:49.722639,P1,1043.5609732110238,hPa
2025-05-21T15:31:16.217962,T1,12.12031369704377,°C
2025-05-21T15:31:16.219177,H1,87.4327227318917,%
2025-05-21T15:31:16.220022,P1,960.1874377342858,hPa
2025-05-21T15:31:18.221462,T1,8.81818121807278,°C
2025-05-21T15:31:18.222235,H1,71.20220234065522,%
2025-05-21T15:31:18.222752,P1,1032.3125286385348,hPa
2025-05-21T15:31:20.223662,T1,-8.866198259883836,°C
2025-05-21T15:31:20.224452,H1,94.32150885073968,%
